Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
3612,39,Male,Jewelry,Accessories,20,Washington,S,Olive,Summer,3.0,Yes,2-Day Shipping,Yes,Yes,2,Credit Card,Annually
3613,60,Male,Dress,Clothing,77,Washington,M,Purple,Winter,4.8,No,Next Day Air,Yes,Yes,26,Debit Card,Fortnightly
3614,65,Female,Jewelry,Accessories,39,Pennsylvania,M,Orange,Fall,4.6,Yes,2-Day Shipping,Yes,Yes,41,Venmo,Quarterly
3615,41,Male,Gloves,Accessories,41,Florida,M,Grey,Summer,3.2,No,Standard,Yes,Yes,39,Debit Card,Quarterly
3616,62,Female,Jewelry,Accessories,31,Arizona,M,Brown,Summer,4.9,No,Store Pickup,No,No,31,Venmo,Bi-Weekly
3617,59,Male,Shorts,Clothing,51,Massachusetts,L,Pink,Fall,3.2,No,Store Pickup,Yes,Yes,9,Cash,Annually
3618,21,Male,Shirt,Clothing,22,Florida,L,Black,Fall,3.2,No,Store Pickup,No,No,48,Bank Transfer,Quarterly
3619,50,Male,Sandals,Footwear,42,New York,L,Maroon,Winter,3.5,No,2-Day Shipping,No,No,2,Credit Card,Every 3 Months
3620,50,Female,Boots,Footwear,56,Michigan,L,Yellow,Winter,2.9,No,Next Day Air,Yes,Yes,18,Cash,Fortnightly
3621,46,Male,Jewelry,Accessories,20,California,M,Olive,Winter,4.2,No,Store Pickup,No,No,38,Credit Card,Annually
3622,58,Male,Sandals,Footwear,50,Florida,L,Charcoal,Spring,3.9,No,Store Pickup,No,No,31,PayPal,Annually
3623,65,Male,Shorts,Clothing,39,Massachusetts,L,Yellow,Summer,4.7,No,Standard,No,No,40,Debit Card,Annually
3624,47,Female,Gloves,Accessories,30,Ohio,L,Black,Summer,3.1,Yes,Free Shipping,No,No,39,Credit Card,Monthly
3625,34,Male,Backpack,Accessories,26,Michigan,L,Grey,Fall,2.9,Yes,Next Day Air,No,No,47,PayPal,Annually
3626,70,Male,Jacket,Outerwear,60,Colorado,XL,Red,Winter,3.4,No,Free Shipping,No,No,26,PayPal,Weekly
3627,69,Female,Handbag,Accessories,20,Florida,M,Red,Summer,2.9,No,Express,No,No,42,Bank Transfer,Fortnightly
3628,54,Male,Belt,Accessories,37,Illinois,XL,Green,Summer,4.9,Yes,2-Day Shipping,Yes,Yes,8,Bank Transfer,Quarterly
3629,51,Male,Sneakers,Footwear,50,Ohio,M,Olive,Winter,4.3,No,Store Pickup,No,No,9,Debit Card,Every 3 Months
3630,23,Male,Shirt,Clothing,24,North Carolina,S,Brown,Fall,4.5,No,Standard,No,No,3,Bank Transfer,Weekly
3631,39,Male,Coat,Outerwear,75,Arizona,S,Grey,Summer,4.4,No,Next Day Air,Yes,Yes,11,Credit Card,Bi-Weekly
3632,28,Female,Sneakers,Footwear,50,Texas,M,Brown,Winter,3.1,No,Express,No,No,6,PayPal,Weekly
3633,45,Male,Jewelry,Accessories,28,Michigan,S,Black,Summer,2.9,Yes,Next Day Air,No,No,42,Credit Card,Weekly
3634,61,Male,Jewelry,Accessories,20,Colorado,S,Black,Spring,3.6,No,Free Shipping,Yes,Yes,25,Bank Transfer,Weekly
3635,29,Male,Sneakers,Footwear,65,Indiana,M,Orange,Spring,4.6,Yes,Standard,No,No,23,Credit Card,Annually
3636,70,Male,Hoodie,Clothing,26,Washington,L,Blue,Spring,3.3,No,Next Day Air,No,No,32,PayPal,Annually
3637,24,Female,Sandals,Footwear,55,Massachusetts,S,Yellow,Winter,2.5,No,2-Day Shipping,Yes,Yes,18,Bank Transfer,Quarterly
3638,23,Male,Coat,Outerwear,62,Tennessee,M,Maroon,Spring,4.2,Yes,2-Day Shipping,Yes,Yes,29,Bank Transfer,Weekly
3639,69,Female,Coat,Outerwear,69,Virginia,L,Green,Winter,3.0,No,Standard,No,No,1,Cash,Every 3 Months
3640,23,Male,Shoes,Footwear,72,Washington,L,Grey,Spring,3.9,No,2-Day Shipping,Yes,Yes,36,Cash,Monthly
3641,56,Male,Boots,Footwear,62,Arizona,L,Olive,Spring,2.5,No,Free Shipping,No,No,44,Debit Card,Every 3 Months
3642,58,Male,Gloves,Accessories,51,Wisconsin,M,Red,Summer,3.8,No,Express,Yes,Yes,2,Venmo,Monthly
3643,35,Female,Skirt,Clothing,49,New Jersey,XL,Orange,Spring,3.5,Yes,Standard,Yes,Yes,5,PayPal,Weekly
3644,21,Male,Shorts,Clothing,50,Illinois,L,Grey,Spring,4.7,No,Express,Yes,Yes,7,Cash,Annually
3645,34,Male,Jewelry,Accessories,20,Michigan,M,Grey,Winter,4.3,Yes,2-Day Shipping,Yes,Yes,31,PayPal,Annually
3646,21,Female,Belt,Accessories,30,Virginia,S,Beige,Summer,2.6,Yes,Express,No,No,39,PayPal,Annually
3647,53,Male,Coat,Outerwear,71,Washington,M,Charcoal,Summer,4.5,No,2-Day Shipping,Yes,Yes,42,Credit Card,Quarterly
3648,65,Male,Sandals,Footwear,73,North Carolina,L,Black,Winter,4.5,No,Store Pickup,Yes,Yes,40,Cash,Annually
3649,70,Male,T-shirt,Clothing,37,Massachusetts,L,Olive,Winter,4.2,No,Free Shipping,No,No,29,Debit Card,Weekly
3650,60,Female,Sneakers,Footwear,58,Georgia,L,Red,Summer,4.8,No,Standard,No,No,36,Venmo,Bi-Weekly
3651,59,Male,Sweater,Clothing,48,Colorado,XL,Olive,Summer,4.5,No,Standard,Yes,Yes,14,Credit Card,Bi-Weekly
3652,64,Male,Boots,Footwear,72,Virginia,L,Purple,Summer,3.0,No,Store Pickup,No,No,38,Debit Card,Monthly
3653,58,Male,Skirt,Clothing,42,Indiana,S,Beige,Summer,3.5,Yes,Next Day Air,Yes,Yes,10,Credit Card,Weekly
3654,52,Male,Skirt,Clothing,57,Wisconsin,S,Black,Spring,3.4,No,Standard,No,No,49,Credit Card,Every 3 Months
3655,70,Male,Slippers,Footwear,29,Virginia,S,Grey,Winter,3.8,No,Next Day Air,No,No,3,Credit Card,Bi-Weekly
3656,35,Male,Gloves,Accessories,20,New Jersey,M,Olive,Fall,4.9,No,Express,No,No,48,Credit Card,Weekly
3657,39,Male,Dress,Clothing,20,New Jersey,S,Grey,Fall,4.0,No,Store Pickup,No,No,24,Credit Card,Fortnightly
3658,66,Male,Backpack,Accessories,46,Pennsylvania,M,Charcoal,Summer,3.3,No,Free Shipping,No,No,33,PayPal,Weekly
3659,34,Female,Shoes,Footwear,65,Missouri,L,White,Fall,4.9,No,Free Shipping,Yes,Yes,8,Venmo,Quarterly
3660,33,Male,Gloves,Accessories,48,Washington,S,Orange,Spring,4.3,No,Free Shipping,No,No,16,Debit Card,Annually
3661,26,Male,Hoodie,Clothing,34,Indiana,L,Green,Spring,3.2,No,Standard,No,No,44,Debit Card,Weekly
3662,32,Female,Gloves,Accessories,26,Illinois,XL,Yellow,Winter,4.8,No,Store Pickup,Yes,Yes,1,Credit Card,Weekly
3663,49,Female,Jacket,Outerwear,73,Pennsylvania,S,Brown,Spring,3.4,No,Store Pickup,No,No,10,Venmo,Annually
3664,64,Male,Jacket,Outerwear,96,Massachusetts,S,Grey,Winter,3.8,No,Standard,No,No,32,PayPal,Bi-Weekly
3665,25,Male,Slippers,Footwear,80,Arizona,M,Green,Summer,3.7,Yes,Next Day Air,No,No,41,Credit Card,Weekly
3666,54,Male,Sneakers,Footwear,66,North Carolina,L,Pink,Fall,,No,2-Day Shipping,Yes,Yes,22,PayPal,Fortnightly
3667,58,Male,Boots,Footwear,59,Illinois,L,Green,Fall,3.2,No,Next Day Air,No,No,5,Debit Card,Quarterly
3668,65,Male,Hat,Accessories,55,Illinois,S,Blue,Fall,3.3,Yes,Express,Yes,Yes,8,Cash,Weekly
3669,57,Male,Jewelry,Accessories,31,Virginia,L,Black,Winter,4.2,Yes,Store Pickup,No,No,45,Debit Card,Bi-Weekly
3670,26,Male,Blouse,Clothing,39,California,L,Orange,Summer,4.7,No,2-Day Shipping,Yes,Yes,11,Debit Card,Annually
3671,43,Male,Handbag,Accessories,33,New York,M,Black,Winter,2.8,Yes,Free Shipping,No,No,29,PayPal,Monthly
3672,68,Male,Scarf,Accessories,20,Missouri,L,Grey,Summer,3.0,No,Free Shipping,Yes,Yes,47,Cash,Fortnightly
3673,66,Male,Sunglasses,Accessories,32,Wisconsin,M,Blue,Winter,4.9,Yes,Next Day Air,No,No,19,Venmo,Every 3 Months
3674,50,Male,Shoes,Footwear,38,Texas,M,Brown,Summer,4.4,Yes,Next Day Air,Yes,Yes,4,PayPal,Monthly
3675,69,Female,T-shirt,Clothing,60,New York,XL,White,Winter,3.4,Yes,Free Shipping,No,No,41,Cash,Bi-Weekly
3676,53,Female,Jacket,Outerwear,83,Pennsylvania,M,Red,Winter,3.4,No,Express,No,No,40,Debit Card,Fortnightly
3677,21,Male,Jacket,Outerwear,96,Arizona,L,White,Fall,3.7,No,Free Shipping,Yes,Yes,33,Bank Transfer,Every 3 Months
3678,66,Male,Hoodie,Clothing,20,Florida,L,Purple,Winter,4.2,No,Free Shipping,No,No,46,Venmo,Monthly
3679,26,Male,Sandals,Footwear,83,Wisconsin,M,Grey,Fall,3.9,No,Free Shipping,No,No,39,Debit Card,Monthly
3680,38,Male,Hoodie,Clothing,21,Michigan,L,Grey,Fall,4.4,No,Free Shipping,Yes,Yes,35,PayPal,Every 3 Months
3681,30,Female,Sweater,Clothing,27,Washington,S,Red,Summer,2.6,Yes,2-Day Shipping,Yes,Yes,17,Bank Transfer,Bi-Weekly
3682,56,Male,Blouse,Clothing,35,Florida,M,Blue,Summer,4.5,Yes,Free Shipping,Yes,Yes,4,Cash,Quarterly
3683,19,Male,Jeans,Clothing,64,Pennsylvania,M,Black,Spring,2.6,No,Store Pickup,Yes,Yes,37,Venmo,Fortnightly
3684,51,Male,Sandals,Footwear,58,Virginia,L,Yellow,Fall,4.7,Yes,Standard,No,No,43,Debit Card,Quarterly
3685,63,Male,Shoes,Footwear,51,Massachusetts,XL,Purple,Fall,2.6,No,Next Day Air,No,No,35,Credit Card,Monthly
3686,59,Male,Sandals,Footwear,43,Illinois,M,Yellow,Fall,2.8,No,Store Pickup,No,No,33,Debit Card,Monthly
3687,34,Male,Belt,Accessories,20,North Carolina,M,Yellow,Fall,3.0,No,Express,No,No,36,Credit Card,Bi-Weekly
3688,65,Female,Dress,Clothing,61,Florida,XL,Olive,Spring,3.1,No,Store Pickup,Yes,Yes,14,Cash,Weekly
3689,37,Male,Hoodie,Clothing,56,North Carolina,L,Red,Winter,3.5,No,Next Day Air,No,No,6,Cash,Annually
3690,54,Male,Skirt,Clothing,65,Illinois,S,Green,Summer,4.1,No,Store Pickup,No,No,32,Cash,Bi-Weekly
3691,44,Male,Pants,Clothing,50,Wisconsin,M,Purple,Fall,4.7,No,2-Day Shipping,No,No,48,Cash,Every 3 Months
3692,21,Male,Slippers,Footwear,20,Ohio,M,White,Spring,3.8,No,Store Pickup,No,No,7,Credit Card,Annually
3693,18,Male,Pants,Clothing,26,Michigan,M,Olive,Fall,3.8,No,Express,Yes,Yes,4,PayPal,Monthly
3694,27,Male,Pants,Clothing,51,Massachusetts,M,Purple,Summer,3.3,No,2-Day Shipping,No,No,36,Debit Card,Every 3 Months
3695,67,Female,Jacket,Outerwear,69,California,L,Brown,Winter,4.5,No,Store Pickup,No,No,22,Venmo,Monthly
3696,68,Male,Scarf,Accessories,26,Illinois,L,Red,Winter,2.8,No,Express,No,No,46,Cash,Weekly
3697,39,Male,Dress,Clothing,28,Wisconsin,M,Brown,Winter,3.3,No,Free Shipping,Yes,Yes,24,PayPal,Annually
3698,69,Male,Jeans,Clothing,59,Colorado,L,Charcoal,Summer,2.7,Yes,2-Day Shipping,No,No,27,Credit Card,Every 3 Months
3699,20,Male,Dress,Clothing,51,Illinois,M,Pink,Fall,3.0,No,2-Day Shipping,Yes,Yes,4,Cash,Monthly
3700,69,Male,Slippers,Footwear,62,North Carolina,L,Blue,Fall,4.0,No,Next Day Air,No,No,48,PayPal,Every 3 Months
3701,30,Female,Belt,Accessories,25,Indiana,S,Brown,Summer,2.8,No,2-Day Shipping,No,No,17,Cash,Quarterly
3702,19,Male,Shorts,Clothing,47,Florida,M,Maroon,Summer,2.8,Yes,Next Day Air,Yes,Yes,22,Venmo,Every 3 Months
3703,58,Male,Sweater,Clothing,24,Ohio,M,Brown,Fall,4.6,No,2-Day Shipping,Yes,Yes,32,Bank Transfer,Weekly
3704,38,Female,Boots,Footwear,53,Illinois,M,Orange,Spring,2.8,No,Standard,Yes,Yes,43,Credit Card,Every 3 Months
3705,33,Male,Gloves,Accessories,20,Colorado,L,Yellow,Summer,4.0,No,Standard,Yes,Yes,40,Venmo,Fortnightly
3706,58,Male,Boots,Footwear,31,Washington,M,Grey,Fall,3.4,No,Express,Yes,Yes,39,PayPal,Annually
3707,35,Male,Belt,Accessories,30,Washington,M,Brown,Winter,4.7,No,2-Day Shipping,Yes,Yes,6,Credit Card,Annually
3708,57,Male,Jacket,Outerwear,110,Georgia,M,Yellow,Fall,4.3,No,Free Shipping,Yes,Yes,5,Venmo,Weekly
3709,28,Male,Blouse,Clothing,20,Pennsylvania,L,Blue,Fall,2.6,Yes,Free Shipping,No,No,42,Bank Transfer,Quarterly
3710,22,Female,Sandals,Footwear,36,Washington,L,Purple,Winter,4.7,No,Next Day Air,No,No,46,Venmo,Bi-Weekly
3711,35,Female,Jewelry,Accessories,38,New Jersey,L,Black,Spring,3.5,No,Store Pickup,Yes,Yes,32,Cash,Fortnightly
3712,50,Female,Shoes,Footwear,81,Tennessee,L,Purple,Fall,3.2,No,Store Pickup,Yes,Yes,46,Cash,Annually
3713,29,Female,Shorts,Clothing,48,New Jersey,L,Pink,Fall,4.2,No,Standard,No,No,16,Bank Transfer,Bi-Weekly
3714,25,Female,Shorts,Clothing,55,California,S,Green,Winter,4.3,No,2-Day Shipping,Yes,Yes,18,Bank Transfer,Monthly
3715,57,Female,Jacket,Outerwear,69,Michigan,L,Brown,Fall,3.3,Yes,Store Pickup,Yes,Yes,9,Debit Card,Bi-Weekly
3716,44,Female,Sneakers,Footwear,47,Georgia,M,Pink,Spring,3.4,No,Express,No,No,40,Cash,Quarterly
3717,40,Female,Slippers,Footwear,56,Missouri,L,Green,Spring,2.9,No,Store Pickup,No,No,34,PayPal,Fortnightly
3718,30,Female,Hoodie,Clothing,35,North Carolina,XL,Brown,Fall,4.0,No,Free Shipping,Yes,Yes,12,Bank Transfer,Bi-Weekly
3719,18,Female,T-shirt,Clothing,55,Illinois,M,White,Summer,4.9,No,Standard,No,No,50,Cash,Quarterly
3720,20,Male,Jacket,Outerwear,50,Ohio,M,Purple,Summer,3.5,No,Standard,Yes,Yes,2,Cash,Fortnightly
3721,54,Male,Blouse,Clothing,58,Florida,S,Grey,Summer,5.0,No,Next Day Air,Yes,Yes,39,Bank Transfer,Every 3 Months
3722,22,Male,Sandals,Footwear,55,North Carolina,XL,Orange,Fall,2.9,No,Next Day Air,Yes,Yes,11,PayPal,Annually
3723,31,Female,Hoodie,Clothing,41,Ohio,M,Black,Summer,4.5,No,Free Shipping,No,No,40,Cash,Quarterly
3724,66,Male,Jewelry,Accessories,20,Arizona,L,Maroon,Fall,4.8,No,Free Shipping,No,No,25,Debit Card,Bi-Weekly
3725,36,Female,Sunglasses,Accessories,20,Illinois,S,Black,Summer,4.2,Yes,2-Day Shipping,No,No,12,Debit Card,Fortnightly
3726,57,Female,Sandals,Footwear,72,Arizona,S,Purple,Spring,2.8,No,Next Day Air,No,No,3,PayPal,Monthly
3727,36,Female,Skirt,Clothing,41,Massachusetts,S,Orange,Fall,3.3,No,Next Day Air,No,No,32,Credit Card,Monthly
3728,67,Male,Dress,Clothing,49,Colorado,L,Yellow,Fall,2.7,No,Store Pickup,Yes,Yes,9,Venmo,Fortnightly
3729,61,Female,Dress,Clothing,31,Indiana,S,Blue,Spring,4.0,Yes,Free Shipping,No,No,23,Debit Card,Bi-Weekly
3730,42,Female,Skirt,Clothing,44,Texas,XL,Blue,Fall,5.0,No,Free Shipping,Yes,Yes,48,Debit Card,Annually
3731,54,Female,Jewelry,Accessories,20,Texas,L,Maroon,Spring,3.4,No,Free Shipping,No,No,45,PayPal,Fortnightly
3732,39,Female,Sweater,Clothing,46,Michigan,XL,White,Summer,2.9,Yes,Express,No,No,25,PayPal,Fortnightly
3733,68,Male,Blouse,Clothing,50,Washington,M,Brown,Spring,3.2,No,Next Day Air,No,No,37,PayPal,Bi-Weekly
3734,36,Male,Boots,Footwear,59,New Jersey,M,Red,Fall,3.9,No,Express,Yes,Yes,42,Credit Card,Annually
3735,62,Male,Dress,Clothing,31,Illinois,S,Black,Winter,3.9,No,Next Day Air,No,No,31,Venmo,Bi-Weekly
3736,50,Female,Scarf,Accessories,29,Michigan,M,Yellow,Winter,3.1,No,Standard,Yes,Yes,11,Debit Card,Bi-Weekly
3737,52,Male,Sunglasses,Accessories,43,Massachusetts,M,White,Spring,4.4,No,Free Shipping,Yes,Yes,41,Venmo,Bi-Weekly
3738,36,Female,Jewelry,Accessories,31,Colorado,S,Beige,Spring,2.7,No,Free Shipping,No,No,5,Debit Card,Annually
3739,62,Female,Sneakers,Footwear,50,Washington,XL,Beige,Winter,4.1,No,Standard,Yes,Yes,27,Bank Transfer,Bi-Weekly
3740,57,Male,Sandals,Footwear,83,Arizona,S,Blue,Fall,3.6,No,Standard,Yes,Yes,40,Cash,Bi-Weekly
3741,61,Male,Sandals,Footwear,40,Florida,M,Beige,Summer,2.8,No,Store Pickup,No,No,29,Venmo,Bi-Weekly
3742,60,Male,Shorts,Clothing,61,Michigan,L,Brown,Winter,4.1,No,2-Day Shipping,Yes,Yes,18,Bank Transfer,Annually
3743,26,Female,Slippers,Footwear,37,Washington,M,Brown,Spring,4.2,Yes,Free Shipping,Yes,Yes,21,PayPal,Quarterly
3744,64,Male,Hat,Accessories,44,Texas,M,White,Spring,3.6,No,Free Shipping,No,No,23,PayPal,Quarterly
3745,62,Male,Skirt,Clothing,55,Wisconsin,XL,White,Summer,4.5,No,Standard,Yes,Yes,38,Bank Transfer,Fortnightly
3746,30,Female,Sweater,Clothing,37,Massachusetts,S,Grey,Summer,3.8,No,Free Shipping,Yes,Yes,50,Credit Card,Weekly
3747,70,Male,Slippers,Footwear,36,Virginia,M,Maroon,Spring,3.2,No,Store Pickup,No,No,39,Credit Card,Weekly
3748,45,Female,Hoodie,Clothing,20,Washington,S,Red,Fall,4.9,No,Express,Yes,Yes,16,Debit Card,Bi-Weekly
3749,35,Male,Jewelry,Accessories,25,Missouri,S,Purple,Summer,4.9,No,Next Day Air,No,No,6,Bank Transfer,Every 3 Months
3750,29,Male,Hat,Accessories,42,California,M,Purple,Fall,2.7,No,2-Day Shipping,No,No,24,Bank Transfer,Every 3 Months
3751,37,Male,Belt,Accessories,20,Wisconsin,L,Olive,Fall,4.9,Yes,Store Pickup,No,No,43,Venmo,Every 3 Months
3752,19,Male,Hoodie,Clothing,46,Illinois,M,Grey,Winter,4.4,No,Standard,Yes,Yes,32,PayPal,Quarterly
3753,54,Male,Backpack,Accessories,20,Indiana,M,Beige,Winter,2.8,No,Express,Yes,Yes,17,Credit Card,Monthly
3754,55,Female,Jeans,Clothing,41,Texas,S,White,Fall,3.8,No,Store Pickup,No,No,5,Bank Transfer,Bi-Weekly
3755,53,Male,Hoodie,Clothing,27,Pennsylvania,XL,Olive,Summer,2.6,No,Next Day Air,Yes,Yes,13,Cash,Every 3 Months
3756,47,Male,Skirt,Clothing,43,Arizona,M,Pink,Fall,4.0,Yes,2-Day Shipping,No,No,36,Cash,Fortnightly
3757,37,Male,Belt,Accessories,27,Colorado,M,Blue,Summer,4.8,Yes,Store Pickup,No,No,34,Debit Card,Weekly
3758,56,Male,Coat,Outerwear,57,California,S,Yellow,Summer,3.4,Yes,2-Day Shipping,No,No,23,Debit Card,Every 3 Months
3759,64,Female,Hoodie,Clothing,35,Georgia,S,Brown,Summer,3.8,Yes,Express,Yes,Yes,17,Credit Card,Monthly
3760,22,Male,Shirt,Clothing,30,Tennessee,S,Yellow,Spring,3.1,No,2-Day Shipping,No,No,9,Bank Transfer,Quarterly
3761,38,Female,Jewelry,Accessories,20,Florida,S,White,Spring,3.9,No,Store Pickup,No,No,49,PayPal,Annually
3762,70,Male,Jacket,Outerwear,91,Missouri,M,Red,Fall,4.5,Yes,Free Shipping,Yes,Yes,22,Credit Card,Quarterly
3763,63,Male,Hat,Accessories,29,Virginia,M,Charcoal,Spring,3.0,No,2-Day Shipping,No,No,39,PayPal,Every 3 Months
3764,70,Male,Sandals,Footwear,21,Wisconsin,L,Green,Spring,3.9,Yes,Standard,Yes,Yes,24,Credit Card,Monthly
3765,27,Male,Shirt,Clothing,35,Missouri,S,Purple,Fall,3.4,Yes,Standard,No,No,29,PayPal,Bi-Weekly
3766,42,Female,T-shirt,Clothing,58,Illinois,M,Grey,Winter,4.4,No,2-Day Shipping,Yes,Yes,33,Credit Card,Bi-Weekly
3767,24,Male,Coat,Outerwear,63,Missouri,M,Black,Spring,4.3,No,Standard,Yes,Yes,18,Debit Card,Annually
3768,63,Male,Skirt,Clothing,67,Michigan,M,Red,Spring,4.2,No,Standard,No,No,47,Cash,Bi-Weekly
3769,45,Male,Sweater,Clothing,32,Ohio,S,Charcoal,Summer,3.4,Yes,2-Day Shipping,Yes,Yes,23,Venmo,Annually
3770,30,Male,Scarf,Accessories,42,Indiana,S,Pink,Spring,4.0,No,Store Pickup,Yes,Yes,39,Credit Card,Weekly
3771,22,Female,Boots,Footwear,70,Michigan,S,Green,Winter,4.1,Yes,Standard,Yes,Yes,46,Venmo,Bi-Weekly
3772,57,Female,Hoodie,Clothing,51,Colorado,M,Purple,Winter,4.2,No,2-Day Shipping,No,No,20,Cash,Annually
3773,61,Female,Boots,Footwear,34,Massachusetts,S,Maroon,Spring,3.9,No,2-Day Shipping,Yes,Yes,12,Cash,Quarterly
3774,64,Female,Sunglasses,Accessories,20,Ohio,M,Charcoal,Spring,4.7,No,Standard,No,No,49,Debit Card,Bi-Weekly
3775,69,Female,Blouse,Clothing,62,Wisconsin,M,Red,Fall,3.1,No,Express,No,No,40,PayPal,Fortnightly
3776,61,Male,Sneakers,Footwear,42,Tennessee,M,Maroon,Summer,2.6,No,Store Pickup,No,No,40,Venmo,Monthly
3777,59,Female,Skirt,Clothing,59,Washington,S,Maroon,Fall,4.9,No,Free Shipping,Yes,Yes,48,Debit Card,Annually
3778,61,Male,Jeans,Clothing,38,Arizona,M,Black,Winter,2.7,Yes,Standard,Yes,Yes,2,Bank Transfer,Bi-Weekly
3779,70,Female,Blouse,Clothing,47,Texas,M,Charcoal,Summer,4.8,No,Next Day Air,No,No,48,Bank Transfer,Monthly
3780,42,Female,Sneakers,Footwear,34,Virginia,XL,Blue,Winter,4.0,No,Next Day Air,No,No,6,Venmo,Bi-Weekly
3781,58,Male,Boots,Footwear,45,Missouri,S,Beige,Summer,4.8,Yes,2-Day Shipping,No,No,8,Debit Card,Annually
3782,61,Female,Shoes,Footwear,41,Wisconsin,S,Charcoal,Spring,3.9,Yes,Free Shipping,No,No,11,Venmo,Quarterly
3783,24,Female,Jewelry,Accessories,38,Arizona,L,Pink,Winter,4.6,No,Express,No,No,6,Venmo,Quarterly
3784,54,Male,Sneakers,Footwear,56,Wisconsin,M,Red,Summer,4.3,Yes,Standard,No,No,5,PayPal,Quarterly
3785,35,Male,Slippers,Footwear,61,New Jersey,S,Maroon,Spring,3.8,No,Standard,No,No,7,Venmo,Bi-Weekly
3786,25,Female,Scarf,Accessories,27,Washington,L,Purple,Fall,3.4,No,2-Day Shipping,No,No,25,Debit Card,Every 3 Months
3787,27,Female,Jacket,Outerwear,61,Tennessee,M,Beige,Fall,2.5,No,Express,Yes,Yes,19,Venmo,Quarterly
3788,24,Male,Backpack,Accessories,37,Florida,L,Brown,Summer,3.1,No,2-Day Shipping,Yes,Yes,18,Cash,Weekly
3789,65,Male,Dress,Clothing,29,Colorado,S,Red,Spring,4.9,No,2-Day Shipping,No,No,9,Venmo,Bi-Weekly
3790,58,Female,Jewelry,Accessories,51,Massachusetts,M,Pink,Spring,3.2,No,Free Shipping,No,No,49,Credit Card,Annually
3791,23,Male,Handbag,Accessories,33,Michigan,M,Blue,Winter,4.4,Yes,Store Pickup,No,No,17,Venmo,Fortnightly
3792,51,Male,Slippers,Footwear,50,Massachusetts,L,Black,Spring,3.8,Yes,2-Day Shipping,No,No,24,Venmo,Annually
3793,53,Male,Blouse,Clothing,51,Indiana,M,Brown,Summer,3.3,No,Express,No,No,8,Debit Card,Every 3 Months
3794,45,Male,Boots,Footwear,53,Arizona,M,Blue,Winter,5.0,No,Express,No,No,11,Venmo,Annually
3795,50,Male,Hat,Accessories,20,Georgia,XL,Purple,Summer,2.6,No,Standard,Yes,Yes,12,Cash,Every 3 Months
3796,66,Male,Jacket,Outerwear,59,North Carolina,XL,White,Summer,4.0,Yes,Standard,Yes,Yes,49,Bank Transfer,Weekly
3797,45,Male,Blouse,Clothing,60,Arizona,S,Orange,Winter,3.7,No,2-Day Shipping,No,No,9,Credit Card,Fortnightly
3798,52,Female,Pants,Clothing,46,Arizona,M,Grey,Winter,2.7,No,2-Day Shipping,No,No,26,Bank Transfer,Monthly
3799,48,Male,Slippers,Footwear,29,Pennsylvania,L,Blue,Fall,3.0,Yes,Express,No,No,28,Venmo,Bi-Weekly
3800,38,Male,Scarf,Accessories,40,Washington,L,Grey,Spring,4.2,No,2-Day Shipping,Yes,Yes,4,Credit Card,Annually
3801,65,Male,Sneakers,Footwear,46,Ohio,XL,Charcoal,Summer,2.8,No,2-Day Shipping,Yes,Yes,18,Bank Transfer,Every 3 Months
3802,39,Male,Hat,Accessories,21,Missouri,L,Orange,Fall,4.5,No,Standard,No,No,5,Cash,Every 3 Months
3803,60,Male,Jewelry,Accessories,20,Washington,L,Orange,Winter,4.1,No,Next Day Air,Yes,Yes,9,Cash,Annually
3804,50,Male,Skirt,Clothing,59,Tennessee,S,Yellow,Fall,2.8,No,Standard,No,No,34,Venmo,Weekly
3805,54,Male,Shorts,Clothing,20,Georgia,M,Maroon,Fall,3.2,No,Standard,Yes,Yes,29,Credit Card,Quarterly
3806,58,Male,Backpack,Accessories,22,Georgia,M,Black,Summer,2.8,Yes,Next Day Air,Yes,Yes,25,Credit Card,Annually
3807,57,Male,Slippers,Footwear,56,Ohio,L,Yellow,Summer,4.5,No,Express,No,No,11,Bank Transfer,Annually
3808,47,Male,Hat,Accessories,58,Arizona,M,White,Fall,3.8,No,Store Pickup,Yes,Yes,32,PayPal,Every 3 Months
3809,50,Female,Belt,Accessories,43,Massachusetts,M,Brown,Fall,2.5,No,Free Shipping,Yes,Yes,46,Cash,Every 3 Months
3810,44,Female,Sandals,Footwear,42,Arizona,M,Olive,Spring,3.9,No,Free Shipping,No,No,43,Venmo,Every 3 Months
3811,35,Male,Sweater,Clothing,67,Tennessee,XL,Beige,Summer,3.7,No,Next Day Air,Yes,Yes,9,Credit Card,Weekly
3812,56,Male,Backpack,Accessories,20,Washington,M,Grey,Winter,4.1,No,Express,Yes,Yes,35,Cash,Bi-Weekly
3813,64,Male,Slippers,Footwear,58,Tennessee,L,Beige,Fall,2.6,No,Next Day Air,No,No,13,PayPal,Annually
3814,55,Male,Shirt,Clothing,52,Texas,L,Blue,Fall,2.6,Yes,2-Day Shipping,No,No,44,PayPal,Quarterly
3815,58,Male,Boots,Footwear,41,Georgia,M,Green,Winter,3.4,No,Store Pickup,No,No,24,PayPal,Fortnightly
3816,62,Male,Blouse,Clothing,55,Virginia,M,Pink,Summer,4.2,Yes,Express,Yes,Yes,38,Cash,Every 3 Months
