Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Age Group,Spending Segment,High Value Customer
3166,36,Female,Handbag,Accessories,20,Pennsylvania,L,Beige,Spring,4.5,No,Standard,Yes,Yes,27,Cash,Weekly,36-45,Low,0
3167,67,Male,Coat,Outerwear,82,Missouri,M,Brown,Winter,3.6,Yes,Standard,Yes,Yes,18,Credit Card,Bi-Weekly,56-70,High,0
3168,37,Male,Shirt,Clothing,41,Missouri,M,Purple,Summer,4.4,No,Express,No,No,21,Credit Card,Annually,36-45,Medium,0
3169,19,Male,Hat,Accessories,20,North Carolina,M,Olive,Spring,4.3,No,2-Day Shipping,No,No,32,Debit Card,Annually,18-25,Low,0
3170,64,Male,Blouse,Clothing,52,New Jersey,XL,Black,Fall,3.6,No,Store Pickup,Yes,Yes,10,Bank Transfer,Quarterly,56-70,Medium,0
3171,31,Female,Sandals,Footwear,76,Missouri,M,Purple,Fall,3.3,No,Next Day Air,No,No,38,Cash,Quarterly,26-35,High,1
3172,66,Male,Sandals,Footwear,30,Indiana,L,Yellow,Spring,4.3,No,Next Day Air,Yes,Yes,48,Cash,Bi-Weekly,56-70,Low,0
3173,59,Female,Gloves,Accessories,50,Georgia,L,White,Winter,3.4,No,Store Pickup,No,No,49,Venmo,Monthly,56-70,Medium,1
3174,64,Female,Jeans,Clothing,20,Colorado,S,Brown,Fall,2.9,No,Standard,Yes,Yes,9,Venmo,Annually,56-70,Low,0
3175,61,Male,Sneakers,Footwear,48,Arizona,M,White,Summer,3.3,No,Store Pickup,No,No,21,Debit Card,Fortnightly,56-70,Medium,0
3176,25,Male,T-shirt,Clothing,72,North Carolina,M,Brown,Spring,4.7,Yes,Next Day Air,No,No,14,Venmo,Bi-Weekly,18-25,High,0
3177,51,Female,Jeans,Clothing,40,Massachusetts,S,Beige,Fall,3.2,No,Next Day Air,Yes,Yes,32,PayPal,Annually,46-55,Medium,0
3178,39,Male,Dress,Clothing,46,Missouri,M,Purple,Winter,3.1,No,Next Day Air,No,No,17,Bank Transfer,Quarterly,36-45,Medium,0
3179,51,Male,Sandals,Footwear,66,California,L,Blue,Fall,2.8,Yes,Free Shipping,No,No,20,PayPal,Weekly,46-55,High,0
3180,57,Male,Backpack,Accessories,20,Missouri,L,Olive,Fall,2.6,No,Store Pickup,No,No,7,Credit Card,Every 3 Months,56-70,Low,0
3181,44,Female,Hoodie,Clothing,46,Georgia,M,Brown,Winter,4.9,No,Store Pickup,No,No,28,Cash,Weekly,36-45,Medium,1
3182,34,Male,Backpack,Accessories,35,Tennessee,M,White,Fall,3.8,No,Express,Yes,Yes,27,Debit Card,Bi-Weekly,26-35,Medium,0
3183,66,Male,Sunglasses,Accessories,62,New York,M,Beige,Spring,4.3,Yes,Express,No,No,28,Bank Transfer,Annually,56-70,High,1
3184,53,Male,Scarf,Accessories,20,Indiana,L,Grey,Spring,4.4,Yes,Express,No,No,18,PayPal,Weekly,46-55,Low,0
3185,64,Male,Hat,Accessories,29,North Carolina,XL,Orange,Summer,3.4,No,Free Shipping,No,No,38,Debit Card,Fortnightly,56-70,Low,0
3186,30,Male,Handbag,Accessories,21,Missouri,L,Blue,Fall,4.5,Yes,Express,No,No,31,Debit Card,Annually,26-35,Low,0
3187,62,Female,Sunglasses,Accessories,20,North Carolina,M,Orange,Spring,4.9,Yes,Standard,No,No,9,PayPal,Quarterly,56-70,Low,0
3188,35,Female,Shirt,Clothing,61,Virginia,XL,Maroon,Summer,4.4,No,2-Day Shipping,Yes,Yes,19,Bank Transfer,Fortnightly,26-35,High,0
3189,42,Male,Handbag,Accessories,35,Arizona,L,Beige,Summer,4.3,Yes,Store Pickup,Yes,Yes,34,Bank Transfer,Bi-Weekly,36-45,Medium,0
3190,63,Male,Sweater,Clothing,36,Illinois,S,Beige,Fall,3.6,No,2-Day Shipping,Yes,Yes,6,Credit Card,Annually,56-70,Medium,0
3191,36,Male,Sunglasses,Accessories,27,Illinois,M,Brown,Spring,4.6,No,Express,Yes,Yes,18,Debit Card,Quarterly,36-45,Low,0
3192,31,Male,Jacket,Outerwear,66,Washington,M,Beige,Spring,2.7,Yes,Store Pickup,No,No,44,Bank Transfer,Bi-Weekly,26-35,High,1
3193,66,Male,Sunglasses,Accessories,27,Michigan,L,Charcoal,Winter,4.4,No,Store Pickup,Yes,Yes,23,PayPal,Fortnightly,56-70,Low,0
3194,69,Female,Jacket,Outerwear,56,Massachusetts,M,Charcoal,Spring,3.4,Yes,Next Day Air,No,No,26,Credit Card,Bi-Weekly,56-70,Medium,1
3195,34,Male,Hoodie,Clothing,41,Tennessee,M,Beige,Spring,3.9,Yes,Store Pickup,No,No,35,Bank Transfer,Bi-Weekly,26-35,Medium,0
3196,34,Male,Hoodie,Clothing,39,New Jersey,M,Yellow,Spring,4.7,No,Express,Yes,Yes,17,Cash,Monthly,26-35,Medium,0
3197,30,Male,Slippers,Footwear,43,Texas,M,Red,Summer,4.0,No,Standard,No,No,42,Debit Card,Weekly,26-35,Medium,0
3198,19,Male,Sneakers,Footwear,57,Michigan,L,Red,Spring,2.6,No,Store Pickup,Yes,Yes,1,Credit Card,Monthly,18-25,Medium,0
3199,47,Male,T-shirt,Clothing,48,New York,M,Orange,Winter,4.3,No,Next Day Air,Yes,Yes,24,Cash,Fortnightly,46-55,Medium,0
3200,31,Female,Shoes,Footwear,46,Washington,M,Orange,Spring,4.8,No,Free Shipping,No,No,30,Cash,Annually,26-35,Medium,1
3201,63,Female,Boots,Footwear,52,Washington,L,Yellow,Spring,4.1,No,Express,Yes,Yes,12,Bank Transfer,Fortnightly,56-70,Medium,0
3202,27,Female,Dress,Clothing,77,Wisconsin,XL,Yellow,Spring,4.7,No,Free Shipping,Yes,Yes,40,Debit Card,Fortnightly,26-35,High,1
3203,51,Female,Coat,Outerwear,106,Georgia,S,Brown,Fall,4.6,No,Store Pickup,No,No,4,Venmo,Bi-Weekly,46-55,Premium,0
3204,44,Male,Pants,Clothing,29,Michigan,M,Purple,Winter,4.7,No,2-Day Shipping,Yes,Yes,33,Credit Card,Quarterly,36-45,Low,0
3205,50,Female,Skirt,Clothing,31,Washington,M,Black,Spring,3.4,Yes,Standard,Yes,Yes,32,Venmo,Every 3 Months,46-55,Medium,0
3206,23,Male,Sandals,Footwear,39,New York,M,Grey,Fall,3.7,No,Free Shipping,No,No,40,Venmo,Bi-Weekly,18-25,Medium,0
3207,42,Male,Jeans,Clothing,60,Texas,L,Red,Summer,4.6,No,Free Shipping,No,No,11,Venmo,Quarterly,36-45,Medium,0
3208,51,Male,Coat,Outerwear,69,Virginia,XL,Green,Fall,4.8,Yes,2-Day Shipping,No,No,8,Credit Card,Weekly,46-55,High,0
3209,36,Male,Sunglasses,Accessories,38,Pennsylvania,M,Brown,Fall,2.9,No,Standard,No,No,30,Cash,Fortnightly,36-45,Medium,0
3210,64,Male,Belt,Accessories,64,Georgia,M,Purple,Summer,3.0,No,Store Pickup,Yes,Yes,49,PayPal,Bi-Weekly,56-70,High,1
3211,46,Male,Pants,Clothing,44,Wisconsin,S,Yellow,Fall,3.4,Yes,Next Day Air,No,No,40,Bank Transfer,Quarterly,46-55,Medium,1
3212,37,Female,Boots,Footwear,65,Illinois,L,White,Spring,4.4,No,2-Day Shipping,Yes,Yes,11,Bank Transfer,Monthly,36-45,High,0
3213,19,Female,Shoes,Footwear,62,Missouri,S,Black,Summer,4.7,No,Next Day Air,Yes,Yes,21,PayPal,Monthly,18-25,High,0
3214,26,Male,Sunglasses,Accessories,26,Massachusetts,M,Olive,Winter,4.0,No,Store Pickup,No,No,14,Venmo,Quarterly,26-35,Low,0
3215,43,Male,Coat,Outerwear,90,Ohio,S,Maroon,Winter,2.8,No,2-Day Shipping,No,No,39,Credit Card,Fortnightly,36-45,High,1
3216,39,Female,Scarf,Accessories,22,Wisconsin,L,Black,Spring,3.3,No,Next Day Air,Yes,Yes,26,Credit Card,Fortnightly,36-45,Low,0
3217,64,Male,Hat,Accessories,55,Massachusetts,XL,Yellow,Spring,4.6,No,Store Pickup,Yes,Yes,22,Venmo,Quarterly,56-70,Medium,0
3218,59,Male,Jeans,Clothing,36,Pennsylvania,S,Charcoal,Winter,3.4,No,Standard,Yes,Yes,1,Cash,Annually,56-70,Medium,0
3219,26,Male,T-shirt,Clothing,37,Michigan,L,Brown,Spring,2.8,Yes,Next Day Air,No,No,32,Credit Card,Weekly,26-35,Medium,0
3220,49,Male,Jacket,Outerwear,58,Georgia,L,White,Fall,3.3,No,Store Pickup,Yes,Yes,23,Venmo,Bi-Weekly,46-55,Medium,0
3221,42,Male,Boots,Footwear,41,Tennessee,S,Yellow,Fall,4.5,No,Next Day Air,No,No,2,Bank Transfer,Annually,36-45,Medium,0
3222,23,Female,Shoes,Footwear,48,Michigan,XL,Maroon,Summer,3.7,No,Store Pickup,Yes,Yes,10,Credit Card,Every 3 Months,18-25,Medium,0
3223,53,Female,Shorts,Clothing,20,California,L,Red,Summer,2.9,No,Express,Yes,Yes,37,Debit Card,Fortnightly,46-55,Low,0
3224,46,Female,Slippers,Footwear,51,Colorado,M,Pink,Fall,3.3,Yes,2-Day Shipping,No,No,38,Debit Card,Weekly,46-55,Medium,1
3225,22,Male,Sunglasses,Accessories,27,New Jersey,L,Red,Summer,4.9,Yes,2-Day Shipping,No,No,25,Credit Card,Monthly,18-25,Low,0
3226,42,Female,Blouse,Clothing,56,Georgia,M,Grey,Winter,3.6,Yes,2-Day Shipping,Yes,Yes,38,Debit Card,Quarterly,36-45,Medium,1
3227,56,Male,Slippers,Footwear,61,Missouri,S,Maroon,Spring,3.6,No,2-Day Shipping,No,No,37,Cash,Fortnightly,56-70,High,1
3228,35,Male,Backpack,Accessories,24,North Carolina,M,Blue,Winter,2.9,Yes,Store Pickup,No,No,31,Bank Transfer,Bi-Weekly,26-35,Low,0
3229,36,Male,Slippers,Footwear,48,Ohio,L,Pink,Fall,3.3,No,Store Pickup,No,No,11,Debit Card,Quarterly,36-45,Medium,0
3230,23,Male,Belt,Accessories,31,Virginia,XL,Green,Fall,4.5,No,2-Day Shipping,No,No,22,Credit Card,Monthly,18-25,Medium,0
3231,28,Male,T-shirt,Clothing,67,New York,M,Orange,Spring,4.5,No,Store Pickup,No,No,41,Bank Transfer,Fortnightly,26-35,High,1
3232,69,Male,Blouse,Clothing,32,Wisconsin,M,Beige,Spring,3.6,No,Free Shipping,No,No,16,Debit Card,Every 3 Months,56-70,Medium,0
3233,50,Male,Handbag,Accessories,24,Colorado,S,Pink,Fall,4.7,Yes,Express,No,No,34,Venmo,Annually,46-55,Low,0
3234,27,Male,Dress,Clothing,28,Pennsylvania,XL,Grey,Fall,3.5,No,2-Day Shipping,Yes,Yes,42,Venmo,Every 3 Months,26-35,Low,0
3235,43,Male,Blouse,Clothing,22,Texas,M,Red,Spring,4.7,No,Express,No,No,27,Debit Card,Annually,36-45,Low,0
3236,28,Male,Shorts,Clothing,49,Arizona,XL,Blue,Spring,2.6,Yes,2-Day Shipping,No,No,26,Credit Card,Bi-Weekly,26-35,Medium,1
3237,41,Female,Belt,Accessories,38,Arizona,S,Brown,Fall,3.4,No,2-Day Shipping,No,No,10,Bank Transfer,Weekly,36-45,Medium,0
3238,25,Male,Jewelry,Accessories,54,New Jersey,S,Brown,Summer,4.6,No,Express,Yes,Yes,25,Venmo,Every 3 Months,18-25,Medium,1
3239,50,Male,Skirt,Clothing,60,Ohio,M,Grey,Summer,4.8,Yes,Store Pickup,No,No,3,Debit Card,Monthly,46-55,Medium,0
3240,48,Male,Slippers,Footwear,90,Illinois,M,Orange,Fall,4.4,No,Standard,No,No,6,Debit Card,Bi-Weekly,46-55,High,0
3241,51,Female,T-shirt,Clothing,43,North Carolina,M,Yellow,Winter,4.2,Yes,Next Day Air,No,No,28,Cash,Fortnightly,46-55,Medium,0
3242,41,Male,Shorts,Clothing,41,Tennessee,XL,Yellow,Summer,4.5,Yes,Standard,Yes,Yes,11,PayPal,Weekly,36-45,Medium,0
3243,33,Female,Gloves,Accessories,20,Missouri,M,Maroon,Fall,4.3,Yes,Next Day Air,No,No,18,Debit Card,Fortnightly,26-35,Low,0
3244,31,Male,Scarf,Accessories,45,Georgia,S,Black,Winter,3.1,No,Store Pickup,No,No,19,Debit Card,Quarterly,26-35,Medium,0
3245,29,Male,Hoodie,Clothing,46,California,L,Brown,Winter,3.7,No,Next Day Air,Yes,Yes,24,Debit Card,Fortnightly,26-35,Medium,0
3246,40,Male,T-shirt,Clothing,54,New York,M,Pink,Winter,4.2,No,Express,No,No,35,Credit Card,Annually,36-45,Medium,1
3247,41,Male,Scarf,Accessories,20,Washington,L,Blue,Spring,4.0,No,Next Day Air,Yes,Yes,23,Bank Transfer,Monthly,36-45,Low,0
3248,53,Female,Sneakers,Footwear,60,California,L,Blue,Spring,4.7,No,Standard,No,No,43,Cash,Weekly,46-55,Medium,1
3249,20,Female,Hoodie,Clothing,48,Virginia,XL,Grey,Winter,3.7,No,Next Day Air,No,No,25,Debit Card,Quarterly,18-25,Medium,1
3250,32,Male,Hoodie,Clothing,47,California,M,Orange,Spring,2.9,No,Standard,Yes,Yes,50,Venmo,Quarterly,26-35,Medium,1
3251,63,Female,Sneakers,Footwear,44,North Carolina,M,Orange,Summer,3.0,No,2-Day Shipping,No,No,50,Bank Transfer,Fortnightly,56-70,Medium,1
3252,66,Male,Boots,Footwear,72,New Jersey,M,Red,Summer,4.6,No,Next Day Air,No,No,22,Debit Card,Every 3 Months,56-70,High,0
3253,67,Male,Sweater,Clothing,75,Michigan,M,Green,Fall,2.5,No,Store Pickup,Yes,Yes,39,PayPal,Every 3 Months,56-70,High,1
3254,34,Male,Shoes,Footwear,38,Colorado,M,Olive,Spring,4.7,Yes,2-Day Shipping,No,No,23,Bank Transfer,Quarterly,26-35,Medium,0
3255,25,Male,Sandals,Footwear,65,Pennsylvania,S,Brown,Fall,2.6,No,Store Pickup,Yes,Yes,44,Bank Transfer,Weekly,18-25,High,1
3256,28,Female,Skirt,Clothing,20,New Jersey,M,Pink,Spring,3.5,Yes,Standard,Yes,Yes,39,PayPal,Monthly,26-35,Low,0
3257,24,Male,T-shirt,Clothing,55,North Carolina,XL,White,Summer,4.5,No,2-Day Shipping,No,No,17,Bank Transfer,Annually,18-25,Medium,0
3258,68,Male,Sandals,Footwear,26,New Jersey,XL,Pink,Winter,3.5,No,Next Day Air,Yes,Yes,17,Bank Transfer,Fortnightly,56-70,Low,0
3259,64,Male,Hoodie,Clothing,37,Wisconsin,S,Green,Spring,4.6,Yes,Free Shipping,No,No,45,Bank Transfer,Annually,56-70,Medium,0
3260,60,Male,Backpack,Accessories,20,Georgia,XL,Maroon,Spring,2.8,No,2-Day Shipping,No,No,28,Bank Transfer,Fortnightly,56-70,Low,0
3261,56,Male,Boots,Footwear,51,Illinois,L,Grey,Summer,3.8,No,2-Day Shipping,No,No,35,Credit Card,Quarterly,56-70,Medium,1
3262,36,Female,Shoes,Footwear,67,Missouri,S,Olive,Spring,4.0,No,Express,No,No,34,Bank Transfer,Bi-Weekly,36-45,High,1
3263,43,Male,Skirt,Clothing,20,Colorado,XL,Olive,Spring,4.7,No,Free Shipping,No,No,9,Venmo,Weekly,36-45,Low,0
3264,62,Male,Backpack,Accessories,29,Indiana,XL,Beige,Summer,2.7,No,Free Shipping,No,No,12,Bank Transfer,Quarterly,56-70,Low,0
3265,61,Male,Blouse,Clothing,37,Georgia,L,Purple,Spring,3.3,Yes,Store Pickup,No,No,46,Cash,Monthly,56-70,Medium,0
3266,45,Male,Boots,Footwear,78,Pennsylvania,L,Pink,Spring,4.1,No,Free Shipping,No,No,14,Cash,Bi-Weekly,36-45,High,0
3267,62,Male,Shorts,Clothing,51,New York,M,Charcoal,Winter,4.9,No,Standard,No,No,44,Debit Card,Fortnightly,56-70,Medium,1
3268,36,Female,Jewelry,Accessories,20,New Jersey,M,Maroon,Winter,4.6,No,2-Day Shipping,Yes,Yes,18,Bank Transfer,Monthly,36-45,Low,0
3269,39,Female,Hoodie,Clothing,37,Tennessee,L,Maroon,Summer,4.6,No,2-Day Shipping,No,No,43,Debit Card,Weekly,36-45,Medium,0
3270,62,Male,Pants,Clothing,68,Tennessee,M,Grey,Winter,3.8,No,2-Day Shipping,No,No,29,Debit Card,Quarterly,56-70,High,1
3271,37,Female,Sweater,Clothing,55,Ohio,M,Yellow,Winter,3.9,Yes,Standard,Yes,Yes,5,PayPal,Weekly,36-45,Medium,0
3272,57,Male,Jewelry,Accessories,21,Michigan,L,Beige,Summer,4.6,No,Standard,Yes,Yes,14,Venmo,Fortnightly,56-70,Low,0
3273,42,Male,Hoodie,Clothing,40,Michigan,L,White,Spring,4.7,No,Store Pickup,Yes,Yes,48,Cash,Monthly,36-45,Medium,0
3274,33,Female,Skirt,Clothing,41,New York,L,Brown,Spring,4.5,No,Free Shipping,Yes,Yes,11,Cash,Every 3 Months,26-35,Medium,0
3275,29,Female,Hat,Accessories,26,California,S,Green,Winter,4.5,Yes,Standard,No,No,12,PayPal,Bi-Weekly,26-35,Low,0
3276,50,Female,Blouse,Clothing,20,Pennsylvania,M,Pink,Winter,4.7,No,Next Day Air,No,No,8,Bank Transfer,Quarterly,46-55,Low,0
3277,43,Male,Sneakers,Footwear,44,Washington,S,Charcoal,Fall,2.8,No,Store Pickup,Yes,Yes,31,Credit Card,Annually,36-45,Medium,1
3278,37,Male,Shorts,Clothing,65,Wisconsin,L,Charcoal,Fall,3.2,Yes,Standard,No,No,41,Venmo,Quarterly,36-45,High,1
3279,57,Male,Shirt,Clothing,39,Indiana,M,Green,Summer,4.9,Yes,Next Day Air,No,No,47,Credit Card,Every 3 Months,56-70,Medium,0
3280,18,Male,Blouse,Clothing,43,Virginia,XL,Brown,Fall,3.9,No,Standard,No,No,45,Credit Card,Monthly,18-25,Medium,0
3281,22,Male,Shorts,Clothing,47,Wisconsin,L,Black,Summer,2.9,Yes,Free Shipping,Yes,Yes,45,Credit Card,Fortnightly,18-25,Medium,1
3282,68,Male,Belt,Accessories,68,New Jersey,M,Brown,Summer,3.8,No,Free Shipping,Yes,Yes,46,PayPal,Bi-Weekly,56-70,High,1
3283,53,Male,Sneakers,Footwear,55,Washington,L,Grey,Fall,4.1,No,Store Pickup,No,No,29,Bank Transfer,Bi-Weekly,46-55,Medium,1
3284,47,Male,Gloves,Accessories,51,Missouri,M,Charcoal,Fall,4.6,No,Express,No,No,42,Bank Transfer,Monthly,46-55,Medium,1
3285,18,Male,Skirt,Clothing,36,Missouri,S,Red,Summer,4.5,No,Store Pickup,No,No,32,Venmo,Fortnightly,18-25,Medium,0
3286,49,Male,Jewelry,Accessories,31,Illinois,S,Brown,Spring,2.6,No,2-Day Shipping,No,No,7,Venmo,Every 3 Months,46-55,Medium,0
3287,41,Male,Jeans,Clothing,45,Ohio,M,Orange,Fall,3.6,Yes,Store Pickup,No,No,2,Venmo,Fortnightly,36-45,Medium,0
3288,49,Male,Jeans,Clothing,33,Wisconsin,L,Blue,Summer,2.6,No,Standard,No,No,5,Bank Transfer,Quarterly,46-55,Medium,0
3289,20,Male,Blouse,Clothing,41,California,M,Maroon,Spring,4.7,Yes,Store Pickup,No,No,18,Credit Card,Monthly,18-25,Medium,0
3290,47,Male,Backpack,Accessories,48,Washington,L,Grey,Fall,2.9,Yes,Express,No,No,25,Venmo,Every 3 Months,46-55,Medium,1
3291,48,Male,Jacket,Outerwear,62,Georgia,S,Charcoal,Summer,4.1,Yes,Express,No,No,32,PayPal,Fortnightly,46-55,High,1
3292,33,Female,Sunglasses,Accessories,35,Virginia,M,Purple,Summer,3.9,No,2-Day Shipping,Yes,Yes,27,Venmo,Fortnightly,26-35,Medium,0
3293,20,Male,Belt,Accessories,45,Wisconsin,L,Yellow,Winter,4.1,Yes,Next Day Air,No,No,19,Bank Transfer,Fortnightly,18-25,Medium,0
3294,69,Male,T-shirt,Clothing,32,Pennsylvania,L,Blue,Fall,3.9,Yes,Next Day Air,Yes,Yes,37,Venmo,Every 3 Months,56-70,Medium,0
3295,55,Male,Sunglasses,Accessories,51,Illinois,XL,Black,Spring,4.3,No,Express,Yes,Yes,44,Bank Transfer,Fortnightly,46-55,Medium,1
3296,50,Female,Shoes,Footwear,56,Pennsylvania,L,Brown,Fall,4.1,Yes,Store Pickup,No,No,12,Debit Card,Bi-Weekly,46-55,Medium,0
3297,58,Female,Boots,Footwear,52,Virginia,M,Brown,Summer,2.7,No,Express,Yes,Yes,14,Credit Card,Weekly,56-70,Medium,0
3298,53,Male,Jacket,Outerwear,44,Georgia,S,Maroon,Winter,3.4,No,Free Shipping,No,No,47,Debit Card,Fortnightly,46-55,Medium,1
3299,25,Male,Sneakers,Footwear,49,Massachusetts,M,Olive,Summer,3.9,No,Free Shipping,No,No,49,Cash,Every 3 Months,18-25,Medium,1
3300,42,Male,Blouse,Clothing,50,Pennsylvania,XL,Red,Fall,3.3,Yes,2-Day Shipping,Yes,Yes,16,Venmo,Weekly,36-45,Medium,0
3301,65,Female,Sweater,Clothing,71,Virginia,M,Pink,Fall,4.4,Yes,2-Day Shipping,Yes,Yes,26,Credit Card,Annually,56-70,High,1
3302,33,Male,Shoes,Footwear,63,Texas,M,Charcoal,Spring,3.3,No,Express,Yes,Yes,29,Bank Transfer,Every 3 Months,26-35,High,1
3303,69,Male,Slippers,Footwear,71,Pennsylvania,M,Pink,Spring,4.6,No,Express,No,No,32,PayPal,Annually,56-70,High,1
3304,21,Female,Sunglasses,Accessories,20,Pennsylvania,S,Beige,Fall,2.9,Yes,2-Day Shipping,Yes,Yes,44,Debit Card,Quarterly,18-25,Low,0
3305,35,Female,Slippers,Footwear,53,Arizona,L,Brown,Spring,4.4,No,Standard,Yes,Yes,6,Venmo,Quarterly,26-35,Medium,0
3306,36,Male,Shorts,Clothing,63,Massachusetts,M,Olive,Winter,3.0,No,Store Pickup,No,No,27,Credit Card,Every 3 Months,36-45,High,1
3307,50,Male,Hoodie,Clothing,31,Virginia,XL,Green,Summer,3.8,Yes,Standard,Yes,Yes,11,Credit Card,Quarterly,46-55,Medium,0
3308,27,Male,Sneakers,Footwear,69,Missouri,M,Grey,Spring,3.3,No,Free Shipping,No,No,38,Cash,Monthly,26-35,High,1
3309,30,Male,Gloves,Accessories,45,New Jersey,L,Charcoal,Winter,4.1,No,Store Pickup,Yes,Yes,30,Credit Card,Bi-Weekly,26-35,Medium,1
3310,53,Male,Boots,Footwear,59,California,S,Yellow,Winter,3.0,No,Free Shipping,No,No,38,Cash,Annually,46-55,Medium,1
3311,33,Female,Coat,Outerwear,70,Colorado,S,Grey,Spring,4.5,No,Express,No,No,46,Cash,Bi-Weekly,26-35,High,1
3312,64,Female,Sunglasses,Accessories,20,California,M,Orange,Winter,3.9,No,2-Day Shipping,No,No,40,Venmo,Monthly,56-70,Low,0
3313,64,Male,Hoodie,Clothing,71,North Carolina,S,Maroon,Summer,4.9,No,Next Day Air,Yes,Yes,43,Credit Card,Weekly,56-70,High,1
3314,34,Male,Gloves,Accessories,44,Arizona,XL,Beige,Fall,4.3,No,Express,Yes,Yes,41,Bank Transfer,Quarterly,26-35,Medium,1
3315,47,Male,Jacket,Outerwear,80,Pennsylvania,L,Green,Summer,4.0,No,Next Day Air,Yes,Yes,32,Cash,Weekly,46-55,High,1
3316,35,Male,Hat,Accessories,28,Colorado,M,Charcoal,Spring,4.6,No,Express,Yes,Yes,20,PayPal,Weekly,26-35,Low,0
3317,36,Female,Sunglasses,Accessories,35,New Jersey,M,Black,Winter,3.0,No,Next Day Air,No,No,17,Bank Transfer,Bi-Weekly,36-45,Medium,0
3318,53,Male,Coat,Outerwear,77,Massachusetts,M,Charcoal,Fall,4.1,Yes,Store Pickup,Yes,Yes,19,PayPal,Quarterly,46-55,High,0
3319,33,Male,Blouse,Clothing,50,Washington,L,Grey,Summer,3.5,No,Next Day Air,Yes,Yes,31,Venmo,Every 3 Months,26-35,Medium,1
3320,25,Male,Slippers,Footwear,66,Wisconsin,S,Blue,Summer,4.4,No,Express,Yes,Yes,41,Debit Card,Quarterly,18-25,High,1
3321,31,Male,Shirt,Clothing,33,Colorado,M,Red,Winter,2.6,No,2-Day Shipping,No,No,19,PayPal,Quarterly,26-35,Medium,0
3322,67,Male,Coat,Outerwear,53,Illinois,S,Yellow,Summer,3.6,No,Standard,No,No,29,Credit Card,Fortnightly,56-70,Medium,1
3323,31,Female,Handbag,Accessories,36,Colorado,XL,Black,Fall,4.1,No,Express,No,No,21,Venmo,Weekly,26-35,Medium,0
3324,37,Female,Boots,Footwear,28,Michigan,M,Brown,Spring,3.7,No,Standard,No,No,31,PayPal,Weekly,36-45,Low,0
3325,51,Male,Pants,Clothing,40,California,L,White,Winter,3.1,No,2-Day Shipping,Yes,Yes,41,Credit Card,Weekly,46-55,Medium,0
3326,23,Female,Sweater,Clothing,37,Missouri,XL,White,Fall,3.7,Yes,Express,Yes,Yes,21,PayPal,Bi-Weekly,18-25,Medium,0
3327,32,Male,Jacket,Outerwear,82,New Jersey,M,Black,Summer,4.6,No,Store Pickup,Yes,Yes,20,Cash,Every 3 Months,26-35,High,0
3328,27,Female,Handbag,Accessories,64,Massachusetts,S,Olive,Fall,3.0,Yes,Next Day Air,No,No,11,Venmo,Weekly,26-35,High,0
3329,66,Male,Sneakers,Footwear,25,Colorado,M,Black,Spring,3.4,No,Store Pickup,Yes,Yes,25,PayPal,Bi-Weekly,56-70,Low,0
3330,67,Male,Handbag,Accessories,69,Arizona,L,Beige,Summer,5.0,No,Express,Yes,Yes,23,Venmo,Quarterly,56-70,High,0
3331,58,Female,Jewelry,Accessories,31,Pennsylvania,M,Orange,Summer,4.8,No,2-Day Shipping,No,No,9,Venmo,Weekly,56-70,Medium,0
3332,31,Male,Shoes,Footwear,60,Missouri,S,Maroon,Summer,2.6,Yes,2-Day Shipping,No,No,49,Bank Transfer,Monthly,26-35,Medium,1
3333,50,Male,Sweater,Clothing,23,Arizona,S,Yellow,Winter,3.8,No,Standard,Yes,Yes,43,Bank Transfer,Bi-Weekly,46-55,Low,0
3334,53,Male,Hat,Accessories,49,Pennsylvania,L,Charcoal,Summer,2.7,No,Free Shipping,No,No,15,Bank Transfer,Annually,46-55,Medium,0
3335,64,Male,Sneakers,Footwear,55,Colorado,L,Purple,Spring,4.8,No,Express,Yes,Yes,48,Bank Transfer,Monthly,56-70,Medium,1
3336,26,Male,Jacket,Outerwear,74,Florida,S,Grey,Summer,3.6,Yes,Store Pickup,Yes,Yes,14,Debit Card,Monthly,26-35,High,0
3337,57,Male,Backpack,Accessories,20,Pennsylvania,L,Charcoal,Spring,3.5,Yes,Store Pickup,Yes,Yes,21,Venmo,Every 3 Months,56-70,Low,0
3338,28,Female,Hoodie,Clothing,46,New York,M,Yellow,Summer,3.2,No,Store Pickup,No,No,7,Cash,Every 3 Months,26-35,Medium,0
3339,48,Male,Coat,Outerwear,87,Texas,S,Black,Fall,3.9,No,Next Day Air,Yes,Yes,31,Debit Card,Monthly,46-55,High,1
3340,64,Male,Blouse,Clothing,41,Tennessee,M,Orange,Spring,2.9,No,Store Pickup,No,No,25,Debit Card,Quarterly,56-70,Medium,0
3341,21,Male,Backpack,Accessories,52,North Carolina,L,Red,Spring,4.5,No,Store Pickup,No,No,14,Bank Transfer,Bi-Weekly,18-25,Medium,0
3342,25,Female,Sweater,Clothing,61,Indiana,L,Maroon,Summer,3.7,No,Next Day Air,No,No,15,Venmo,Quarterly,18-25,High,0
3343,61,Male,Boots,Footwear,45,Massachusetts,M,Grey,Summer,3.9,No,Store Pickup,Yes,Yes,47,Cash,Bi-Weekly,56-70,Medium,1
